tract_geoid,year,purch_oo_n,purch_oo_v,purch_nonoo_n,purch_nonoo_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn,refi_n,refi_v,cashout_n,cashout_v,total_n,total_v
72127005601,2019,7,965000,1,35000,8,1000000,418,8,0,0,0,0,1,355000,0,0,10,1450000
72127005601,2020,14,1490000,0,0,13,1345000,796,13,0,0,0,0,3,375000,1,95000,18,1960000
72127005601,2021,11,1685000,1,105000,12,1790000,692,12,0,0,0,0,4,370000,2,290000,18,2450000
72127005601,2022,11,1195000,0,0,10,1140000,444,10,0,0,0,0,2,220000,2,170000,17,1865000
72127005601,2023,7,805000,2,230000,9,1035000,518,9,0,0,0,0,0,0,0,0,9,1035000
72127005601,2024,14,1470000,0,0,14,1470000,726,14,0,0,0,0,0,0,1,165000,15,1635000
72127005602,2018,2,220000,1,35000,3,255000,299,3,0,0,0,0,0,0,0,0,3,255000
72127005602,2019,7,575000,3,105000,10,680000,676,9,0,0,0,0,0,0,1,165000,12,910000
72127005602,2020,5,455000,0,0,5,455000,184,5,0,0,0,0,2,210000,0,0,7,665000
72127005602,2021,9,915000,3,315000,11,1075000,432,11,1,155000,131,1,2,120000,0,0,14,1350000
72127005602,2022,7,645000,4,330000,11,975000,775,11,0,0,0,0,1,65000,1,155000,13,1195000
72127005602,2023,10,1000000,2,140000,12,1140000,859,12,0,0,0,0,0,0,0,0,12,1140000
72127005602,2024,10,990000,1,185000,11,1175000,836,10,0,0,0,0,0,0,0,0,11,1175000
72127005800,2018,7,865000,0,0,7,865000,423,6,0,0,0,0,1,45000,2,240000,10,1150000
72127005800,2019,10,1100000,0,0,10,1100000,429,10,0,0,0,0,0,0,0,0,10,1100000
72127005800,2020,3,305000,1,45000,4,350000,153,4,0,0,0,0,0,0,0,0,4,350000
72127005800,2021,9,1315000,1,105000,10,1420000,497,9,0,0,0,0,3,265000,0,0,13,1685000
72127005800,2022,12,1940000,2,180000,14,2120000,956,14,0,0,0,0,0,0,0,0,14,2120000
72127005800,2023,14,1660000,1,95000,15,1755000,928,15,0,0,0,0,1,165000,0,0,16,1920000
72127005800,2024,6,830000,1,195000,6,900000,350,6,0,0,0,0,0,0,0,0,7,1025000
72127005900,2018,3,245000,0,0,3,245000,110,3,0,0,0,0,1,85000,0,0,4,330000
72127005900,2019,3,155000,0,0,3,155000,65,3,0,0,0,0,0,0,1,55000,4,210000
72127005900,2020,4,410000,0,0,4,410000,150,4,0,0,0,0,1,55000,0,0,5,465000
72127005900,2021,1,185000,2,100000,3,285000,226,3,0,0,0,0,0,0,0,0,3,285000
72127005900,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65000,2,150000
72127005900,2023,4,470000,0,0,4,470000,143,4,0,0,0,0,0,0,0,0,4,470000
72127005900,2024,3,525000,0,0,3,525000,174,3,0,0,0,0,0,0,1,105000,4,630000
72127006000,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,75000,0,0,1,75000
72127006000,2020,1,65000,0,0,1,65000,24,1,0,0,0,0,1,145000,0,0,3,245000
72127006000,2021,4,460000,0,0,4,460000,273,4,0,0,0,0,0,0,0,0,4,460000
72127006000,2022,1,85000,0,0,1,85000,57,1,0,0,0,0,0,0,0,0,1,85000
72127006000,2023,2,230000,0,0,2,230000,76,2,0,0,0,0,0,0,0,0,2,230000
72127006101,2018,4,150000,0,0,4,150000,153,4,0,0,0,0,0,0,0,0,4,150000
72127006101,2019,3,175000,1,15000,4,190000,149,4,0,0,0,0,0,0,0,0,4,190000
72127006101,2020,2,150000,0,0,2,150000,44,2,0,0,0,0,0,0,0,0,2,150000
72127006101,2021,5,315000,0,0,4,240000,109,4,0,0,0,0,0,0,0,0,5,315000
72127006101,2022,6,290000,0,0,6,290000,196,6,0,0,0,0,0,0,0,0,6,290000
72127006101,2023,1,155000,0,0,1,155000,78,1,0,0,0,0,0,0,0,0,1,155000
72127006101,2024,4,550000,1,45000,5,595000,365,4,0,0,0,0,0,0,0,0,5,595000
72127006102,2018,4,530000,0,0,4,530000,188,4,0,0,0,0,0,0,1,55000,5,585000
72127006102,2019,2,140000,0,0,2,140000,71,2,0,0,0,0,0,0,0,0,2,140000
72127006102,2021,1,185000,0,0,1,185000,57,1,0,0,0,0,2,260000,0,0,3,445000
72127006102,2022,1,225000,0,0,1,225000,67,1,0,0,0,0,2,170000,0,0,3,395000
72127006102,2023,5,515000,3,235000,7,695000,287,7,0,0,0,0,1,135000,0,0,9,885000
72127006102,2024,7,985000,3,1465000,8,1080000,647,8,0,0,0,0,1,205000,0,0,11,2655000
72127006200,2018,1,165000,0,0,1,165000,72,1,0,0,0,0,0,0,0,0,1,165000
72127006200,2020,1,75000,0,0,1,75000,24,1,0,0,0,0,0,0,0,0,1,75000
72127006200,2021,4,400000,0,0,4,400000,166,4,0,0,0,0,0,0,0,0,4,400000
72127006200,2022,0,0,1,105000,0,0,0,0,0,0,0,0,0,0,0,0,1,105000
72127006200,2023,2,310000,0,0,2,310000,116,2,0,0,0,0,0,0,0,0,2,310000
72127006200,2024,1,155000,1,195000,2,350000,188,2,0,0,0,0,1,4505000,0,0,3,4855000
72127006301,2018,16,1440000,2,230000,17,1615000,841,17,0,0,0,0,3,485000,4,270000,25,2425000
72127006301,2019,15,1465000,4,270000,19,1735000,1220,17,0,0,0,0,1,75000,3,365000,23,2175000
72127006301,2020,19,2005000,3,205000,22,2210000,1185,20,0,0,0,0,3,395000,3,285000,28,2890000
72127006301,2021,29,3765000,4,410000,29,3725000,2157,28,4,450000,235,4,9,815000,3,465000,47,5625000
72127006301,2022,12,1420000,4,470000,15,1705000,1134,15,1,185000,168,1,0,0,1,45000,17,1935000
72127006301,2023,7,875000,3,425000,9,1085000,688,9,0,0,0,0,0,0,0,0,10,1300000
72127006301,2024,5,645000,1,215000,5,645000,388,5,0,0,0,0,1,245000,1,85000,8,1190000
72127006302,2022,20,2310000,5,645000,21,2515000,1814,20,2,220000,212,2,2,200000,1,125000,29,3395000
72127006302,2023,18,2770000,4,440000,21,3115000,1640,20,0,0,0,0,0,0,1,115000,23,3325000
72127006302,2024,21,2735000,7,795000,27,3425000,1956,25,1,105000,155,1,0,0,1,65000,29,3595000
72127006500,2018,10,1280000,1,55000,10,1280000,592,10,0,0,0,0,3,445000,2,190000,16,1970000
72127006500,2019,12,1400000,0,0,11,1235000,675,10,0,0,0,0,1,275000,1,115000,14,1790000
72127006500,2020,11,1405000,2,160000,13,1565000,724,12,0,0,0,0,4,470000,1,125000,18,2160000
72127006500,2021,8,1040000,4,430000,12,1470000,1002,11,0,0,0,0,2,400000,2,640000,16,2510000
72127006500,2022,19,3335000,2,170000,21,3505000,1915,21,0,0,0,0,1,215000,2,180000,26,4030000
72127006500,2023,7,1035000,2,230000,7,865000,520,7,2,400000,374,2,0,0,1,135000,10,1400000
72127006500,2024,7,1045000,1,295000,7,1045000,535,7,0,0,0,0,0,0,3,595000,12,2090000
72127006600,2018,4,270000,3,155000,7,425000,651,7,0,0,0,0,3,345000,0,0,10,770000
72127006600,2019,10,950000,4,260000,13,1135000,1180,13,1,75000,395,1,0,0,0,0,14,1210000
72127006600,2020,8,1300000,3,185000,10,1430000,1918,10,0,0,0,0,1,55000,0,0,12,1540000
72127006600,2021,5,475000,4,210000,8,610000,1949,7,0,0,0,0,2,130000,1,55000,12,870000
72127006600,2022,6,530000,3,325000,9,855000,688,9,0,0,0,0,1,105000,2,130000,12,1090000
72127006600,2023,14,1730000,3,315000,16,1910000,1243,16,1,135000,118,1,0,0,0,0,17,2045000
72127006600,2024,12,1450000,2,250000,13,1615000,846,13,1,85000,134,1,0,0,2,210000,16,1910000
72127006701,2018,15,2265000,3,265000,14,1930000,1653,14,2,260000,95,2,1,155000,3,425000,22,3110000
72127006701,2019,16,2000000,7,775000,23,2775000,3035,23,0,0,0,0,2,290000,1,95000,26,3160000
72127006701,2020,11,1535000,3,335000,14,1870000,1335,14,0,0,0,0,7,1055000,2,290000,23,3215000
72127006701,2021,20,2930000,2,160000,19,2765000,1750,19,0,0,0,0,8,960000,3,465000,33,4515000
72127006701,2022,9,2355000,1,85000,7,1165000,569,7,2,1130000,461,2,1,245000,3,395000,15,3235000
72127006701,2023,12,2520000,0,0,11,2335000,981,11,0,0,0,0,0,0,0,0,12,2520000
72127006701,2024,5,795000,0,0,5,795000,340,4,0,0,0,0,1,295000,2,250000,8,1340000
72127006702,2022,10,1120000,4,520000,13,1495000,1289,13,0,0,0,0,1,135000,0,0,15,1775000
72127006702,2023,6,580000,2,200000,7,675000,441,6,0,0,0,0,0,0,0,0,8,780000
72127006702,2024,12,1750000,4,680000,15,2265000,1750,15,1,165000,97,1,1,825000,0,0,17,3255000
72127006800,2018,24,3840000,2,270000,23,3415000,3097,23,3,695000,289,3,5,1105000,4,330000,35,5545000
72127006800,2019,39,6295000,3,245000,39,5835000,4272,38,1,185000,105,1,3,335000,3,495000,49,7425000
72127006800,2020,28,4240000,2,220000,30,4460000,2753,29,0,0,0,0,14,2500000,4,620000,48,7580000
72127006800,2021,30,6070000,4,560000,33,6465000,3642,33,1,165000,31,1,21,3475000,1,245000,57,10455000
72127006800,2022,22,3940000,14,3840000,32,5570000,4664,32,0,0,0,0,6,1000000,4,620000,47,9505000
72127006800,2023,24,4600000,5,1045000,27,4925000,4151,27,1,195000,110,1,1,85000,0,0,31,5895000
72127006800,2024,16,2980000,7,1965000,22,4710000,4529,22,0,0,0,0,0,0,0,0,23,4945000
72127006900,2018,10,1000000,0,0,10,1000000,340,10,0,0,0,0,0,0,0,0,11,1085000
72127006900,2019,6,550000,0,0,5,415000,121,5,0,0,0,0,0,0,1,85000,7,635000
72127006900,2020,9,945000,0,0,9,945000,316,9,0,0,0,0,2,160000,0,0,12,1180000
72127006900,2021,6,850000,2,180000,8,1030000,595,8,0,0,0,0,0,0,0,0,8,1030000
72127006900,2022,10,1140000,0,0,10,1140000,540,10,0,0,0,0,1,115000,2,170000,13,1425000
72127006900,2023,1,25000,1,75000,2,100000,37,2,0,0,0,0,0,0,0,0,2,100000
72127006900,2024,8,940000,0,0,8,940000,477,8,0,0,0,0,0,0,0,0,9,1015000
72127007004,2018,10,900000,1,135000,10,900000,394,10,1,135000,152,1,1,115000,0,0,13,1245000
72127007004,2019,2,270000,0,0,2,270000,112,2,0,0,0,0,0,0,1,95000,3,365000
72127007004,2020,7,865000,0,0,7,865000,253,7,0,0,0,0,2,240000,0,0,9,1105000
72127007004,2021,8,920000,0,0,8,920000,312,8,0,0,0,0,0,0,1,105000,9,1025000
72127007004,2022,4,380000,0,0,4,380000,139,4,0,0,0,0,0,0,1,105000,5,485000
72127007004,2023,4,440000,0,0,4,440000,244,4,0,0,0,0,0,0,0,0,4,440000
72127007004,2024,9,965000,2,210000,11,1175000,546,10,0,0,0,0,0,0,0,0,11,1175000
72127007100,2018,7,695000,1,45000,8,740000,244,8,0,0,0,0,0,0,0,0,8,740000
72127007100,2019,7,845000,0,0,7,845000,249,7,0,0,0,0,0,0,1,75000,8,920000
72127007100,2020,6,540000,0,0,6,540000,149,6,0,0,0,0,0,0,0,0,6,540000
72127007100,2021,5,515000,2,170000,7,685000,552,7,0,0,0,0,2,220000,1,45000,10,950000
72127007100,2022,6,640000,0,0,4,390000,151,4,1,105000,83,1,0,0,1,135000,7,775000
72127007100,2023,7,755000,0,0,7,755000,351,7,0,0,0,0,1,115000,0,0,8,870000
72127007100,2024,6,660000,0,0,6,660000,246,6,0,0,0,0,0,0,0,0,7,745000
72127007300,2018,15,1895000,1,55000,14,1510000,968,14,1,305000,96,1,4,760000,1,75000,21,2785000
72127007300,2019,20,2400000,1,115000,21,2515000,906,21,0,0,0,0,2,260000,1,55000,24,2830000
72127007300,2020,11,1195000,1,35000,12,1230000,459,12,0,0,0,0,4,380000,2,190000,18,1800000
72127007300,2021,22,2630000,2,120000,24,2750000,1355,24,0,0,0,0,7,735000,3,615000,35,4175000
72127007300,2022,23,3165000,2,140000,25,3305000,1604,25,0,0,0,0,2,150000,4,440000,31,3895000
72127007300,2023,28,3900000,0,0,27,3655000,1638,27,1,245000,78,1,0,0,2,260000,30,4160000
72127007300,2024,14,1840000,2,170000,16,2010000,995,16,0,0,0,0,0,0,1,185000,17,2195000
72127007400,2018,1,95000,3,235000,4,330000,183,4,0,0,0,0,1,115000,0,0,5,445000
72127007400,2019,11,955000,0,0,11,955000,347,11,0,0,0,0,0,0,2,190000,13,1145000
72127007400,2020,11,1335000,0,0,10,1140000,392,10,0,0,0,0,2,130000,0,0,13,1465000
72127007400,2021,6,630000,0,0,6,630000,219,6,0,0,0,0,1,95000,0,0,7,725000
72127007400,2022,4,450000,1,95000,5,545000,272,5,0,0,0,0,1,95000,0,0,6,640000
72127007400,2023,7,815000,2,160000,9,975000,643,9,0,0,0,0,0,0,0,0,9,975000
72127007400,2024,9,1025000,1,585000,10,1610000,730,10,0,0,0,0,0,0,0,0,11,1715000
72127007500,2018,11,1095000,2,100000,13,1195000,740,13,0,0,0,0,1,95000,0,0,14,1290000
72127007500,2019,4,360000,0,0,4,360000,210,4,0,0,0,0,1,45000,0,0,5,405000
72127007500,2020,5,485000,1,35000,6,520000,190,5,0,0,0,0,1,125000,1,65000,8,710000
72127007500,2021,3,355000,1,75000,4,430000,173,4,0,0,0,0,1,75000,0,0,5,505000
72127007500,2022,6,610000,0,0,6,610000,209,6,0,0,0,0,1,295000,1,75000,8,980000
72127007500,2023,7,715000,0,0,7,715000,267,7,0,0,0,0,0,0,0,0,7,715000
72127007500,2024,7,935000,0,0,7,935000,349,7,0,0,0,0,0,0,0,0,7,935000
72127007600,2018,5,385000,1,55000,6,440000,230,6,0,0,0,0,1,95000,1,85000,8,620000
72127007600,2019,4,320000,0,0,4,320000,74,3,0,0,0,0,0,0,0,0,4,320000
72127007600,2020,6,560000,0,0,6,560000,196,6,0,0,0,0,1,105000,0,0,7,665000
72127007600,2021,9,875000,0,0,9,875000,318,9,0,0,0,0,1,635000,0,0,10,1510000
72127007600,2022,6,630000,1,115000,7,745000,404,7,0,0,0,0,0,0,0,0,7,745000
72127007600,2023,8,1040000,1,105000,9,1145000,772,9,0,0,0,0,1,85000,0,0,10,1230000
72127007600,2024,7,785000,0,0,7,785000,249,7,0,0,0,0,0,0,0,0,8,880000
72127007700,2018,6,520000,0,0,6,520000,197,6,0,0,0,0,0,0,0,0,6,520000
72127007700,2019,12,980000,0,0,12,980000,441,12,0,0,0,0,0,0,0,0,12,980000
72127007700,2020,5,505000,0,0,5,505000,145,5,0,0,0,0,0,0,0,0,5,505000
72127007700,2021,10,960000,2,150000,12,1110000,321,12,0,0,0,0,2,210000,0,0,14,1320000
72127007700,2022,8,800000,0,0,7,715000,292,7,0,0,0,0,2,210000,0,0,10,1010000
72127007700,2023,13,1405000,1,85000,14,1490000,579,14,0,0,0,0,0,0,1,85000,15,1575000
72127007700,2024,8,970000,2,230000,10,1200000,496,10,0,0,0,0,1,195000,1,125000,12,1520000
72127007800,2018,9,775000,1,55000,9,775000,417,9,0,0,0,0,0,0,4,250000,14,1080000
72127007800,2019,13,1145000,2,160000,14,1240000,425,14,0,0,0,0,0,0,1,75000,16,1380000
72127007800,2020,10,1330000,0,0,10,1330000,593,10,0,0,0,0,1,105000,2,310000,13,1745000
72127007800,2021,11,1155000,0,0,10,940000,358,9,0,0,0,0,2,280000,0,0,14,1490000
72127007800,2022,15,1895000,1,85000,15,1785000,888,15,0,0,0,0,1,75000,0,0,17,2055000
72127007800,2023,16,1890000,1,85000,17,1975000,826,17,0,0,0,0,0,0,0,0,18,2080000
72127007800,2024,14,1520000,2,200000,16,1720000,890,16,0,0,0,0,1,75000,0,0,17,1795000
72127007900,2018,12,1360000,1,75000,13,1435000,629,13,0,0,0,0,2,290000,1,65000,16,1790000
72127007900,2019,15,1895000,2,150000,17,2045000,979,16,0,0,0,0,1,105000,4,350000,22,2500000
72127007900,2020,12,1800000,0,0,12,1800000,770,12,0,0,0,0,4,680000,2,190000,20,2840000
72127007900,2021,13,1595000,3,1095000,15,1725000,996,15,0,0,0,0,6,760000,2,270000,24,3720000
72127007900,2022,12,1490000,2,190000,13,1595000,707,12,0,0,0,0,2,270000,0,0,16,1950000
72127007900,2023,11,1985000,1,125000,11,1925000,762,10,0,0,0,0,1,215000,0,0,13,2325000
72127007900,2024,18,3150000,0,0,16,2740000,1128,15,1,185000,56,1,1,275000,0,0,20,3590000
72127008001,2018,15,2345000,0,0,15,2345000,1110,14,0,0,0,0,3,655000,1,85000,19,3085000
72127008001,2019,13,2225000,1,55000,13,1985000,927,11,0,0,0,0,1,75000,0,0,15,2355000
72127008001,2020,9,1025000,1,85000,10,1110000,606,10,0,0,0,0,3,455000,4,810000,17,2375000
72127008001,2021,14,2060000,1,15565000,14,2060000,1010,14,0,0,0,0,3,355000,3,505000,21,18485000
72127008001,2022,9,1545000,0,0,9,1545000,858,9,0,0,0,0,0,0,2,150000,12,1750000
72127008001,2023,13,1555000,4,320000,16,1800000,1249,16,0,0,0,0,0,0,0,0,17,1875000
72127008001,2024,12,1650000,6,690000,18,2340000,1152,14,0,0,0,0,0,0,2,220000,21,2795000
72127008002,2018,2,150000,1,75000,3,225000,201,3,0,0,0,0,1,275000,0,0,5,585000
72127008002,2019,7,685000,1,35000,8,720000,387,8,0,0,0,0,2,170000,1,135000,12,1090000
72127008002,2020,30,3220000,2,160000,32,3380000,1480,30,0,0,0,0,1,155000,0,0,33,3535000
72127008002,2021,14,1540000,1,35000,14,1440000,598,14,0,0,0,0,2,250000,0,0,18,1870000
72127008002,2022,15,1575000,0,0,15,1575000,783,15,0,0,0,0,1,85000,1,95000,18,5020000
72127008002,2023,11,1335000,2,170000,13,1505000,795,13,0,0,0,0,0,0,0,0,15,1645000
72127008002,2024,13,1275000,1,95000,14,1370000,697,14,0,0,0,0,0,0,1,95000,15,1465000
72127008100,2018,13,2085000,1,145000,13,2085000,1066,13,0,0,0,0,0,0,2,140000,16,2370000
72127008100,2019,10,1300000,3,595000,12,1460000,646,12,0,0,0,0,0,0,1,205000,14,2100000
72127008100,2020,9,1025000,0,0,9,1025000,510,9,0,0,0,0,3,525000,1,105000,13,1655000
72127008100,2021,17,2055000,1,95000,18,2150000,1068,18,0,0,0,0,4,540000,0,0,24,2890000
72127008100,2022,9,1675000,2,230000,11,1905000,1844,11,0,0,0,0,1,125000,1,215000,13,2245000
72127008100,2023,14,2300000,0,0,14,2300000,1102,14,0,0,0,0,0,0,0,0,14,2300000
72127008100,2024,10,2800000,1,135000,11,2935000,2227,11,0,0,0,0,2,210000,1,125000,15,3365000
72127008201,2019,7,665000,0,0,7,665000,228,7,0,0,0,0,0,0,0,0,7,665000
72127008201,2020,4,370000,0,0,4,370000,156,4,0,0,0,0,0,0,1,75000,5,445000
72127008201,2021,6,710000,0,0,6,710000,344,6,0,0,0,0,0,0,0,0,6,710000
72127008201,2022,2,190000,0,0,2,190000,59,2,0,0,0,0,0,0,0,0,2,190000
72127008201,2023,2,220000,0,0,2,220000,85,2,0,0,0,0,0,0,0,0,2,220000
72127008201,2024,0,0,1,195000,0,0,0,0,0,0,0,0,0,0,0,0,1,195000
72127008202,2018,11,1365000,2,100000,13,1465000,791,13,0,0,0,0,3,375000,1,125000,18,2020000
72127008202,2019,13,1425000,1,75000,14,1500000,794,12,0,0,0,0,0,0,0,0,14,1500000
72127008202,2020,11,1405000,2,130000,13,1535000,791,12,0,0,0,0,6,1050000,0,0,19,2585000
72127008202,2021,13,2125000,4,240000,17,2365000,1347,17,0,0,0,0,1,155000,0,0,19,2565000
72127008202,2022,15,1815000,1,75000,16,1890000,1204,16,0,0,0,0,2,250000,0,0,18,2140000
72127008202,2023,13,2275000,2,150000,14,2330000,1160,13,1,95000,63,1,0,0,0,0,15,2425000
72127008202,2024,11,2425000,1,105000,11,2415000,1217,10,0,0,0,0,1,105000,1,265000,14,2900000
72127008300,2018,4,410000,2,120000,6,530000,176,6,0,0,0,0,1,95000,2,150000,9,775000
72127008300,2019,16,1400000,1,55000,17,1455000,800,17,0,0,0,0,0,0,2,170000,19,1625000
72127008300,2020,7,755000,0,0,7,755000,343,7,0,0,0,0,1,95000,0,0,8,850000
72127008300,2021,8,850000,0,0,8,850000,294,8,0,0,0,0,1,45000,1,85000,10,980000
72127008300,2022,11,1245000,1,85000,12,1330000,520,12,0,0,0,0,2,150000,1,95000,15,1575000
72127008300,2023,10,1020000,1,125000,11,1145000,599,11,0,0,0,0,0,0,0,0,11,1145000
72127008300,2024,12,1290000,1,215000,12,1290000,472,11,0,0,0,0,0,0,0,0,13,1505000
72127008400,2018,6,430000,1,65000,7,495000,315,7,0,0,0,0,0,0,1,145000,8,640000
72127008400,2019,22,1970000,2,190000,24,2160000,1043,24,0,0,0,0,0,0,0,0,24,2160000
72127008400,2020,12,1140000,0,0,11,995000,365,11,0,0,0,0,2,220000,0,0,14,1360000
72127008400,2021,8,860000,3,285000,11,1145000,816,11,0,0,0,0,3,345000,0,0,15,1605000
72127008400,2022,25,2925000,4,420000,28,3250000,1729,28,0,0,0,0,1,255000,2,150000,32,3750000
72127008400,2023,17,2095000,1,115000,17,1975000,838,17,0,0,0,0,0,0,1,75000,19,2285000
72127008400,2024,15,1755000,0,0,14,1630000,1001,14,0,0,0,0,0,0,0,0,15,1755000
72127008500,2018,13,1315000,2,170000,14,1400000,654,14,0,0,0,0,2,200000,0,0,17,1685000
72127008500,2019,18,1650000,3,245000,21,1895000,957,21,0,0,0,0,2,230000,0,0,23,2125000
72127008500,2020,18,1910000,0,0,18,1910000,837,18,0,0,0,0,5,545000,2,290000,25,2745000
72127008500,2021,14,1730000,5,605000,17,2035000,1101,17,2,300000,162,2,1,125000,0,0,21,5765000
72127008500,2022,13,1715000,1,75000,13,1715000,687,13,0,0,0,0,1,115000,2,160000,18,5070000
72127008500,2023,10,1320000,3,315000,13,1635000,834,13,0,0,0,0,0,0,1,75000,14,1710000
72127008500,2024,9,1515000,0,0,9,1515000,557,9,0,0,0,0,0,0,0,0,10,1650000
72127008601,2018,9,1395000,2,330000,10,1530000,879,10,1,195000,388,1,1,195000,1,105000,13,2025000
72127008601,2019,13,1785000,0,0,13,1785000,796,13,0,0,0,0,4,690000,1,95000,18,2570000
72127008601,2020,10,1570000,1,65000,11,1635000,713,11,0,0,0,0,13,3245000,2,310000,26,5190000
72127008601,2021,18,3100000,1,175000,16,2800000,1412,16,1,135000,151,1,7,1765000,0,0,26,5040000
72127008601,2022,5,805000,2,310000,7,1115000,904,7,0,0,0,0,0,0,1,245000,9,1805000
72127008601,2023,11,1975000,1,45000,11,1685000,704,10,0,0,0,0,0,0,0,0,12,2020000
72127008601,2024,13,2255000,0,0,13,2255000,760,13,0,0,0,0,0,0,0,0,13,2255000
72127008602,2018,16,2100000,0,0,15,1825000,666,15,1,275000,124,1,2,200000,0,0,19,2365000
72127008602,2019,22,2590000,0,0,21,2355000,903,19,1,235000,62,1,3,205000,3,325000,29,3185000
72127008602,2020,9,1295000,5,555000,13,1665000,1093,13,0,0,0,0,2,190000,3,345000,19,2385000
72127008602,2021,23,4285000,0,0,21,3975000,2315,20,0,0,0,0,3,445000,3,265000,29,4995000
72127008602,2022,14,2210000,2,110000,16,2320000,1543,16,0,0,0,0,3,315000,4,980000,24,3730000
72127008602,2023,16,2510000,4,480000,20,2990000,1506,20,0,0,0,0,0,0,0,0,20,2990000
72127008602,2024,17,3675000,2,230000,17,3495000,2218,17,2,410000,175,2,0,0,2,250000,21,4155000
72127008603,2018,5,605000,1,125000,6,730000,350,6,0,0,0,0,1,145000,1,125000,8,1000000
72127008603,2019,7,1005000,1,95000,8,1100000,351,7,0,0,0,0,1,115000,1,125000,10,1340000
72127008603,2020,7,1015000,0,0,7,1015000,463,7,0,0,0,0,1,125000,0,0,8,1140000
72127008603,2021,4,790000,1,115000,5,905000,604,4,0,0,0,0,3,335000,0,0,8,1240000
72127008603,2022,9,1265000,3,375000,11,1485000,914,11,0,0,0,0,0,0,0,0,12,1640000
72127008603,2023,5,715000,0,0,5,715000,428,5,0,0,0,0,1,145000,0,0,6,860000
72127008603,2024,4,580000,0,0,4,580000,225,4,0,0,0,0,0,0,1,165000,6,870000
72127008700,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,450000,0,0,2,450000
72127008700,2019,4,360000,0,0,4,360000,147,4,0,0,0,0,2,290000,1,265000,8,1000000
72127008700,2020,4,410000,1,85000,5,495000,173,5,0,0,0,0,0,0,0,0,5,495000
72127008700,2021,4,410000,0,0,4,410000,136,4,0,0,0,0,0,0,0,0,4,410000
72127008700,2022,2,320000,1,95000,2,320000,136,2,0,0,0,0,0,0,0,0,3,415000
72127008700,2023,2,150000,0,0,2,150000,78,2,0,0,0,0,0,0,0,0,2,150000
72127008700,2024,3,385000,1,165000,4,550000,350,4,0,0,0,0,0,0,0,0,4,550000
72127008900,2018,3,435000,0,0,3,435000,241,3,0,0,0,0,0,0,0,0,3,435000
72127008900,2019,0,0,1,65000,1,65000,122,1,0,0,0,0,0,0,0,0,1,65000
72127008900,2020,2,310000,0,0,2,310000,117,2,0,0,0,0,0,0,0,0,2,310000
72127008900,2021,3,295000,0,0,3,295000,158,3,0,0,0,0,0,0,0,0,3,295000
72127008900,2022,4,350000,1,95000,4,380000,216,4,0,0,0,0,1,205000,0,0,6,650000
72127008900,2023,2,150000,1,55000,3,205000,148,3,0,0,0,0,0,0,1,455000,4,660000
72127008900,2024,1,135000,0,0,1,135000,63,1,0,0,0,0,0,0,0,0,1,135000
72127009000,2018,1,115000,1,75000,2,190000,124,2,0,0,0,0,0,0,1,75000,3,265000
72127009000,2020,2,230000,0,0,2,230000,71,2,0,0,0,0,1,155000,0,0,3,385000
72127009000,2021,4,510000,1,115000,5,625000,239,5,0,0,0,0,1,65000,0,0,6,690000
72127009000,2022,1,165000,0,0,1,165000,92,1,0,0,0,0,2,200000,0,0,3,365000
72127009000,2023,1,75000,0,0,1,75000,30,1,0,0,0,0,0,0,0,0,1,75000
72127009000,2024,1,65000,0,0,1,65000,43,1,0,0,0,0,0,0,0,0,1,65000
72127009111,2018,7,465000,0,0,7,465000,360,6,0,0,0,0,1,95000,0,0,8,560000
72127009111,2019,7,685000,4,300000,10,910000,567,10,1,75000,92,1,0,0,0,0,11,985000
72127009111,2020,5,425000,4,250000,7,505000,415,7,0,0,0,0,1,105000,1,115000,12,970000
72127009111,2021,11,1145000,3,235000,14,1380000,723,14,0,0,0,0,4,450000,0,0,18,1830000
72127009111,2022,14,1360000,7,565000,21,1925000,1440,20,0,0,0,0,1,115000,3,235000,26,2380000
72127009111,2023,20,2020000,2,160000,21,2105000,1066,20,1,75000,70,1,0,0,0,0,22,2180000
72127009111,2024,19,1885000,6,450000,23,2185000,1437,22,2,150000,391,2,0,0,0,0,25,2335000
72127009112,2018,6,610000,2,90000,7,635000,396,7,0,0,0,0,0,0,1,75000,9,775000
72127009112,2019,10,1060000,1,35000,11,1095000,501,10,0,0,0,0,0,0,2,180000,13,1275000
72127009112,2020,6,640000,0,0,6,640000,198,5,0,0,0,0,1,95000,0,0,7,735000
72127009112,2021,7,815000,1,55000,5,495000,442,5,0,0,0,0,1,105000,2,150000,12,1240000
72127009112,2022,9,1005000,2,130000,11,1135000,508,10,0,0,0,0,2,180000,1,65000,14,1380000
72127009112,2023,17,2135000,4,240000,21,2375000,1077,19,0,0,0,0,0,0,1,165000,22,2540000
72127009112,2024,25,2775000,1,55000,26,2830000,1377,26,0,0,0,0,1,155000,1,65000,29,3185000
72127009121,2018,11,1225000,1,55000,10,1160000,339,9,0,0,0,0,0,0,1,75000,13,1355000
